text,tokenized,tokenized_str,cluster
come on qatar open your doors to these rohingya brothers just like you opened your doors to the football fans last month and show rest of the world how beautiful and united your ummah is,"['com', 'qat', 'op', 'door', 'rohingy', 'broth', 'lik', 'op', 'door', 'footbal', 'fan', 'last', 'mon', 'show', 'rest', 'world', 'beauty', 'unit', 'ummah']",com qat op door rohingy broth lik op door footbal fan last mon show rest world beauty unit ummah,3
control population,"['control', 'pop']",control pop,3
fascinating how of them are a story in indonesia but when canada and usa taken in nothing is mentioned,"['fascin', 'story', 'indones', 'canad', 'us', 'tak', 'noth', 'ment']",fascin story indones canad us tak noth ment,3
al madina dubai and all the arabic super economies must collect all these islamic refugees they are all l over,"['al', 'madin', 'duba', 'arab', 'sup', 'econom', 'must', 'collect', 'islam', 'refug', 'l']",al madin duba arab sup econom must collect islam refug l,3
f off we are full,"['f', 'ful']",f ful,3
i hope the rohingya teach their acehnese hosts how to be better neighbors to the their catholic neighbors in east timor aceh has been the source of horrendous violence against christians,"['hop', 'rohingy', 'teach', 'acehnes', 'host', 'bet', 'neighb', 'cathol', 'neighb', 'east', 'tim', 'aceh', 'sourc', 'horrend', 'viol', 'christians']",hop rohingy teach acehnes host bet neighb cathol neighb east tim aceh sourc horrend viol christians,3
the last girl crying in silence my dear god please guide these mohmdans to leave this evil cult and live like normal humans,"['last', 'girl', 'cry', 'sil', 'dear', 'god', 'pleas', 'guid', 'mohmd', 'leav', 'evil', 'cult', 'liv', 'lik', 'norm', 'hum']",last girl cry sil dear god pleas guid mohmd leav evil cult liv lik norm hum,1
please leave from indonesia dont make rabush here,"['pleas', 'leav', 'indones', 'dont', 'mak', 'rabush']",pleas leav indones dont mak rabush,3
free acehfree arakanall oppressed people will be free inshallah,"['fre', 'acehfr', 'arakanal', 'oppress', 'peopl', 'fre', 'inshallah']",fre acehfr arakanal oppress peopl fre inshallah,2
usir mereka nanti smua keindonesia usir,"['usir', 'merek', 'nant', 'smu', 'keindones', 'usir']",usir merek nant smu keindones usir,2
toong usir mereka jijik banget,"['toong', 'usir', 'merek', 'jijik', 'banget']",toong usir merek jijik banget,2
tolak mereka karna kalau dijasih peluang temanya nyusul smua,"['tolak', 'merek', 'karn', 'kalau', 'dijasih', 'peluang', 'temany', 'nyus', 'smu']",tolak merek karn kalau dijasih peluang temany nyus smu,1
why dont they go to bangladesh,"['dont', 'go', 'bangladesh']",dont go bangladesh,3
now they better behave themselves because aceh isn’t like malaysia,"['bet', 'behav', 'aceh', '’', 'lik', 'malays']",bet behav aceh ’ lik malays,3
one report on curpt government of pakistanbelow political parties creater involved in pakistans current situationcorrupt rulers have taken over pakistan there is no bread to eat thieving looting rulers have sucked blood god willing the global media should drag pakistans corrupt prime minister shahbaz sharif and zardari to the international court of justice that they have been taking all the aid or funds pakistan has received and depositing it in their account they have flats in foreign countries they even go to london or dubai to buy a tablet schools are in ruins in sindh there are cos houses in the hospital,"['on', 'report', 'curpt', 'govern', 'pakistanbelow', 'polit', 'party', 'cre', 'involv', 'pak', 'cur', 'situationcorrupt', 'rul', 'tak', 'pak', 'bread', 'eat', 'thiev', 'loot', 'rul', 'suck', 'blood', 'god', 'wil', 'glob', 'med', 'drag', 'pak', 'corrupt', 'prim', 'min', 'shahbaz', 'shar', 'zardar', 'intern', 'court', 'just', 'tak', 'aid', 'fund', 'pak', 'receiv', 'deposit', 'account', 'flat', 'foreign', 'country', 'ev', 'go', 'london', 'duba', 'buy', 'tablet', 'schools', 'ruin', 'sindh', 'cos', 'hous', 'hospit']",on report curpt govern pakistanbelow polit party cre involv pak cur situationcorrupt rul tak pak bread eat thiev loot rul suck blood god wil glob med drag pak corrupt prim min shahbaz shar zardar intern court just tak aid fund pak receiv deposit account flat foreign country ev go london duba buy tablet schools ruin sindh cos hous hospit,3
corrupt rulers have taken over pakistan there is no bread to eat thieving looting rulers have sucked blood god willing the global media should drag pakistans corrupt prime minister shahbaz sharif and zardari to the international court of justice that they have been taking all the aid or funds pakistan has received and depositing it in their account they have flats in foreign countries they even go to london or dubai to buy a tablet schools are in ruins in sindh there are cos houses in the hospital,"['corrupt', 'rul', 'tak', 'pak', 'bread', 'eat', 'thiev', 'loot', 'rul', 'suck', 'blood', 'god', 'wil', 'glob', 'med', 'drag', 'pak', 'corrupt', 'prim', 'min', 'shahbaz', 'shar', 'zardar', 'intern', 'court', 'just', 'tak', 'aid', 'fund', 'pak', 'receiv', 'deposit', 'account', 'flat', 'foreign', 'country', 'ev', 'go', 'london', 'duba', 'buy', 'tablet', 'schools', 'ruin', 'sindh', 'cos', 'hous', 'hospit']",corrupt rul tak pak bread eat thiev loot rul suck blood god wil glob med drag pak corrupt prim min shahbaz shar zardar intern court just tak aid fund pak receiv deposit account flat foreign country ev go london duba buy tablet schools ruin sindh cos hous hospit,3
give arakan andaman to bangladesh then we can provide them a better facility,"['giv', 'arak', 'andam', 'bangladesh', 'provid', 'bet', 'facil']",giv arak andam bangladesh provid bet facil,0
its very good step taken by indonesiabecoz muslim refuges should send them to muslim majority country we are also thinking about indians m muslim should come to our pakistan or arab immediately,"['good', 'step', 'tak', 'indonesiabecoz', 'muslim', 'refug', 'send', 'muslim', 'maj', 'country', 'also', 'think', 'ind', 'muslim', 'com', 'pak', 'arab', 'immedy']",good step tak indonesiabecoz muslim refug send muslim maj country also think ind muslim com pak arab immedy,3
may the almighty allah help our brothers and sisters ruhingyas saudi arabia and qatar are spending billion of dollars for football and your brothers and sisters are lived in hunger and starvation i know you know prophet said god will never forgive the unkind like you shame to you,"['may', 'almighty', 'allah', 'help', 'broth', 'sist', 'ruhingya', 'saud', 'arab', 'qat', 'spend', 'bil', 'doll', 'footbal', 'broth', 'sist', 'liv', 'hung', 'starv', 'know', 'know', 'prophet', 'said', 'god', 'nev', 'forg', 'unkind', 'lik', 'sham']",may almighty allah help broth sist ruhingya saud arab qat spend bil doll footbal broth sist liv hung starv know know prophet said god nev forg unkind lik sham,3
not only myanmar military but putin assad xingping modi all are responsible for rohingya genocide,"['myanm', 'milit', 'putin', 'assad', 'xingp', 'mod', 'respons', 'rohingy', 'genocid']",myanm milit putin assad xingp mod respons rohingy genocid,3
idn disaster and dangerous for idn,"['idn', 'disast', 'dang', 'idn']",idn disast dang idn,3
shalom salam peace both israel and myanmar have expelled their native populations shame on them,"['shalom', 'salam', 'peac', 'israel', 'myanm', 'expel', 'nat', 'pop', 'sham']",shalom salam peac israel myanm expel nat pop sham,1
no we dont want they stay in indonesia we want they back to bangladesh camp or back to they country they no have good attitude dirty they make criminal in sumatera indonesia and so many problem by them,"['dont', 'want', 'stay', 'indones', 'want', 'back', 'bangladesh', 'camp', 'back', 'country', 'good', 'attitud', 'dirty', 'mak', 'crimin', 'sumater', 'indones', 'many', 'problem']",dont want stay indones want back bangladesh camp back country good attitud dirty mak crimin sumater indones many problem,2
mereka harus bljr adab dan menghargai bersyukur biar bisa di terima di manapun,"['merek', 'har', 'bljr', 'adab', 'dan', 'mengharga', 'bersyuk', 'biar', 'bis', 'di', 'terim', 'di', 'manapun']",merek har bljr adab dan mengharga bersyuk biar bis di terim di manapun,2
di satu sisi kita lihat rasa kasihan juga klo lihat anak mereka tapi kimana mudah tuhan berikan jalan keluar bagi mereka juman kita bantu dengan doa sedih juga lihat mereka hidup itu harus banyak bersyukur,"['di', 'satu', 'sis', 'kit', 'lih', 'ras', 'kasih', 'jug', 'klo', 'lih', 'anak', 'merek', 'tap', 'kiman', 'mudah', 'tuh', 'berik', 'jal', 'kelu', 'bag', 'merek', 'jum', 'kit', 'bantu', 'deng', 'doa', 'sedih', 'jug', 'lih', 'merek', 'hidup', 'itu', 'har', 'banyak', 'bersyuk']",di satu sis kit lih ras kasih jug klo lih anak merek tap kiman mudah tuh berik jal kelu bag merek jum kit bantu deng doa sedih jug lih merek hidup itu har banyak bersyuk,2
rohingya manusia tidak tau bersyukurharus dikembalikan mereka ke negara asalnya secepatnya sebelum ada terjadi yang tidak di inginkan,"['rohingy', 'manus', 'tidak', 'tau', 'bersyukurhar', 'dikembalik', 'merek', 'ke', 'negar', 'asalny', 'secepatny', 'sebel', 'ad', 'terjad', 'yang', 'tidak', 'di', 'ingink']",rohingy manus tidak tau bersyukurhar dikembalik merek ke negar asalny secepatny sebel ad terjad yang tidak di ingink,2
ya allah mereka ini mungkin tk pernah dpt pendidikan tapi yg salah presiden miyanmar kenapa mereka tk mau mengakui pduduknya padahal dri dulu mereka sudah disitu kasihan tpi yg bisa kita perbuat,"['ya', 'allah', 'merek', 'in', 'mungkin', 'tk', 'pernah', 'dpt', 'pendidik', 'tap', 'yg', 'salah', 'presid', 'miyanm', 'kenap', 'merek', 'tk', 'mau', 'mengaku', 'pdudukny', 'padah', 'dri', 'dulu', 'merek', 'sudah', 'disitu', 'kasih', 'tpi', 'yg', 'bis', 'kit', 'perbu']",ya allah merek in mungkin tk pernah dpt pendidik tap yg salah presid miyanm kenap merek tk mau mengaku pdudukny padah dri dulu merek sudah disitu kasih tpi yg bis kit perbu,1
aceh indonesia their number is more than they are illegal bangladeshi immigrants why not take them to your country do you know what their nature is like in malaysia the intimidation of bangladeshis and rohinians against us natives usurp and confiscate our landunhcr bangladesh is a group that sells humans to be sent to indonesia you are a mafia by promising rohinians and bangladeshis that you will live in luxury and be facilitated by everyone in indonesia are you sure in our country there are still many who are poor and need help go away from our country,"['aceh', 'indones', 'numb', 'illeg', 'bangladesh', 'immigr', 'tak', 'country', 'know', 'nat', 'lik', 'malays', 'intimid', 'bangladesh', 'rohin', 'us', 'nat', 'usurp', 'confisc', 'landunhcr', 'bangladesh', 'group', 'sel', 'hum', 'sent', 'indones', 'maf', 'prom', 'rohin', 'bangladesh', 'liv', 'luxury', 'facilit', 'everyon', 'indones', 'sur', 'country', 'stil', 'many', 'poor', 'nee', 'help', 'go', 'away', 'country']",aceh indones numb illeg bangladesh immigr tak country know nat lik malays intimid bangladesh rohin us nat usurp confisc landunhcr bangladesh group sel hum sent indones maf prom rohin bangladesh liv luxury facilit everyon indones sur country stil many poor nee help go away country,3
welcome bangladeshrohingya to indonesia,"['welcom', 'bangladeshrohingy', 'indones']",welcom bangladeshrohingy indones,2
imigran gelap pesanan amerika untuk menjajah,"['imigr', 'gelap', 'pes', 'amerik', 'untuk', 'menjajah']",imigr gelap pes amerik untuk menjajah,2
usir mereka imigran gelap rohingya dari negara kami indonesia mereka hanya orang orang yang tidak tahu berterima kasih mereka adalah pemberontak yang tidak memiliki adap,"['usir', 'merek', 'imigr', 'gelap', 'rohingy', 'dar', 'negar', 'kam', 'indones', 'merek', 'hany', 'orang', 'orang', 'yang', 'tidak', 'tahu', 'berterim', 'kasih', 'merek', 'adalah', 'pemberontak', 'yang', 'tidak', 'memilik', 'adap']",usir merek imigr gelap rohingy dar negar kam indones merek hany orang orang yang tidak tahu berterim kasih merek adalah pemberontak yang tidak memilik adap,2
kalau hanya makan tidur kenapa harus datang ke aceh usman hamit jgn ganggu orang di laut sana bab bisa dilaut kasi tanah mu diberaki,"['kalau', 'hany', 'mak', 'tid', 'kenap', 'har', 'datang', 'ke', 'aceh', 'usm', 'hamit', 'jgn', 'ganggu', 'orang', 'di', 'laut', 'san', 'bab', 'bis', 'dilaut', 'kas', 'tanah', 'mu', 'diberak']",kalau hany mak tid kenap har datang ke aceh usm hamit jgn ganggu orang di laut san bab bis dilaut kas tanah mu diberak,1
rohingya do not respect indonesian society rohingya have bad characteristics and have no gratitude,"['rohingy', 'respect', 'indones', 'socy', 'rohingy', 'bad', 'charact', 'gratitud']",rohingy respect indones socy rohingy bad charact gratitud,2
jangan mau kita terima ini orang rohiniyakususnya di daerah acehmereka tidak perlu di beri tinggal walau hanya sebentardan diberi makan berbulan bulaningat masih banyak orang asli di aceh yg hidup di garis kemiskinandan orang tamil rohinya ini banyak yg buat masalah dan ada yg bukan masalahpolitik genoksidapenghapusan rastapi masalah ekonomi danlapangan pekerjaan andan kita tau banyak putera aceh yg punya sekil belum dapat kerja bertahun tahumini jadi pertimbangan para pejabat yg berwenang inipendatang bisa buat masalah kecemburuan sosialdi acehkomen dari anak aceh perantauan,"['jang', 'mau', 'kit', 'terim', 'in', 'orang', 'rohiniyakususny', 'di', 'daerah', 'acehmerek', 'tidak', 'perlu', 'di', 'ber', 'ting', 'walau', 'hany', 'sebentard', 'diber', 'mak', 'berb', 'bul', 'masih', 'banyak', 'orang', 'asl', 'di', 'aceh', 'yg', 'hidup', 'di', 'gar', 'kemiskinand', 'orang', 'tamil', 'rohiny', 'in', 'banyak', 'yg', 'buat', 'masalah', 'dan', 'ad', 'yg', 'buk', 'masalahpolitik', 'genoksidapenghapus', 'rastap', 'masalah', 'ekonom', 'danlapang', 'pekerja', 'and', 'kit', 'tau', 'banyak', 'puter', 'aceh', 'yg', 'puny', 'sekil', 'bel', 'dap', 'kerj', 'bertahun', 'tahumin', 'jad', 'pertimbang', 'par', 'pejab', 'yg', 'berwenang', 'inipendatang', 'bis', 'buat', 'masalah', 'kecemburu', 'sosiald', 'acehkom', 'dar', 'anak', 'aceh', 'perantau']",jang mau kit terim in orang rohiniyakususny di daerah acehmerek tidak perlu di ber ting walau hany sebentard diber mak berb bul masih banyak orang asl di aceh yg hidup di gar kemiskinand orang tamil rohiny in banyak yg buat masalah dan ad yg buk masalahpolitik genoksidapenghapus rastap masalah ekonom danlapang pekerja and kit tau banyak puter aceh yg puny sekil bel dap kerj bertahun tahumin jad pertimbang par pejab yg berwenang inipendatang bis buat masalah kecemburu sosiald acehkom dar anak aceh perantau,3
