text,cluster
bpkmu yg bisa mengatasi dgn masuknya rohinga penjajah bisa masuk atau tdk lihat pemerintah luar negeri yg bisa menolak negaranya tdk di masuki penjajah gibran anak emas pergi ke aceh usir rohinga penjajahampunhcr kalau gibran benar bela rakyat rijgn ngomong dari jauh maju anak emas pantang mundur usir rohinga penjajah amp unhcrbiar seluruh rakyat ri tdk tercekik penjajahan terutama rohinga penjajah ekonomiri masih banyak orang miskin jd tkw tkl babu ke luar negeri membantu keluarga yg kekurangan energy ekonomi,0
bpkmu yg bisa mengatasi dgn masuknya rohinga penjajah bisa masuk atau tdk lihat pemerintah luar negeri yg bisa menolak negaranya tdk di masuki penjajah gibran anak emas pergi ke aceh usir rohinga penjajahampunhcr kalau gibran benar bela rakyat rijgn ngomong dari jauh maju anak emas pantang mundur usir rohinga penjajah amp unhcrbiar seluruh rakyat ri tdk tercekik penjajahan terutama rohinga penjajah ekonomiri masih banyak orang miskin jd tkw tkl babu ke luar negeri membantu keluarga yg kekurangan energy ekonomi,0
bpkmu yg bisa mengatasi dgn masuknya rohinga penjajah bisa masuk atau tdk lihat pemerintah luar negeri yg bisa menolak negaranya tdk di masuki penjajah gibran anak emas pergi ke aceh usir rohinga penjajahampunhcr kalau gibran benar bela rakyat rijgn ngomong dari jauh maju anak emas pantang mundur usir rohinga penjajah amp unhcrbiar seluruh rakyat ri tdk tercekik penjajahan terutama rohinga penjajah ekonomiri masih banyak orang miskin jd tkw tkl babu ke luar negeri membantu keluarga yg kekurangan energy ekonomi,0
bpkmu yg bisa mengatasi dgn masuknya rohinga penjajah bisa masuk atau tdk lihat pemerintah luar negeri yg bisa menolak negaranya tdk di masuki penjajah gibran anak emas pergi ke aceh usir rohinga penjajahampunhcr kalau gibran benar bela rakyat rijgn ngomong dari jauh maju anak emas pantang mundur usir rohinga penjajah amp unhcrbiar seluruh rakyat ri tdk tercekik penjajahan terutama rohinga penjajah ekonomiri masih banyak orang miskin jd tkw tkl babu ke luar negeri membantu keluarga yg kekurangan energy ekonomi,0
benar itu ilegal harus di usir jangan di urusin nnti nelunjak antar ke negara asal,1
asam sulfat muak,1
sy dukung pak,1
tegas indonesia jgn sembarangan memberikan belas kasih ke rohinya harus waspada demi keamanan negri ini ajarkan merebut kemerdekaan jgn jd benalu dinegri orgrohinya kembalikan keasalnya bangkit berjuang kemerdekaan jgn jadi penghianat kabur meninggalkan sodaramu n tanah lahirmu klo kamu islam perkuat imanmu haram melangkah mundur lebih baik mati berkalang tanah ketimbang mati lari terhinajgn ngaku islam malukalimat sahadat dulu ngaji,1
masih cawapres kanlah skrg presidenya kan bs langsung bertindak kl mmg mau tegas😜,1
yah nanya sama bocah titipan bapak brbrplanga plongo udah,1
saya dukung gibran dgn apapun caranya untuk bisa mengusir dan mengembalikan para pengungsi rohingya keluar dari indonesiaminimal mereka angkat kaki semua dari tanah aceh indonesia,0
taekkkkk,1
mas gibran suara kan tolak masuknya migran rohingnya ini penjajahan gaya baru yang masuk ke negara kita waspadai ini juga ada oknum yang membuat indentitas ktp yang bisa ikut menjadi pemilih capres,1
suruh aja kesolo mau enggak orang solo,1
kembalikan ke asal usulnyajangan sampai negara kita dijajah ditipu ber atas nama agama,1
betul lah harus lebih penting warga negara sendiri,0
almdulilah semoga pasangan paslon no prabowo gibran jadi capress biar indonesia majukalau pilih paslon no pasti akan hancur nkri,1
tolak,0
usir ronghiya cuma bikin sampah saja di indonesia,0
suaranya manaaaaa ora krunguuuu 😂🙄🙄🙄,1
apakah laut aceh tidak di jaga kapal patroli ya ko kapal asing dengan mudah mendarat di aceh,1
eeh bilimbing sayur,1
pulgkn aj rohing dan tutup kntor nyarakyat indonesia aj sulit cari mknlgi rohing di tmpung tmpungrohing itu klkuan nya gk baikkrassulit di atursuka nantng,1
pokoknya maunya saya fi kembslikan dari mana meteka berasal cukup,1
jgn bnyk ngomong bukfikan hari ini juga bapakmu saja nggk saja ngk sanggup memgusir mereka,1
wah daya khaeatir drngan ucapan mskruf amin ysng akan menempstkan pengungsirohingya fi pulau galang khawatir apa saya takut fitampung nanti fiasangka di kadih terusnggsk mau pulang ini ug saya tskut,1
jos mantep jelas jawabany ilegal,1
umhcr di indonesia itu tolong fibubsrkan daja krn ngswornpuldu kok msu fi minta enak aja msin minta ini eilayah milik rskyst indonesia,1
jangan yerima pengusi fi indonesia masgibran indonesia hsris tertutup utk kedatsngan pengungsi,0
kembalikan ke asalnya unhcr bukan pemerintah masa kalah sama klompok itu,1
pokoknya tegas jangan sampai ri di jajah usir ramequot itu rogingya,1
bukan omong doang tapi kerja nyata pemerintah yg di butuhkan pemerintahsemakin di ulur pengusiranya semakin besar masalah yg di timbulkangesit dong kalo kerja bukanya gajinya dah gede ya,1
bener kata ms gibran yg utama sejahterakan rakya indonesia rohim itu ilegal,0
fiks pilih capres,1
kayak gini nih contoh pemimpin tegas ngambil kesimpulan klo quotilegalquot bilang aja quotilegalquot gak usah cari pencitraan ama pbb karena yg bakal susah itu masyarakat indonesia sendiribrbrbrbrapalagi karena tni al nya lagi enggak tau dimana akhirnya nelayan rakyat aceh sendiri yg berpatroli di perairan aceh padahal mereka gak digaji pemerintah semoga mereka digaji dengan gaji seperti gaji tni al dan kalau bisa sekalian diberi bintang tanda jasa karena mereka sudah menjaga perairan nkri yg seharusnya dilakukan oleh tni al 🙏 amin,1
indinesia harus tegas kirim nota diplomasi ke bangladesh untuk segera mengirimkan kapal untuk menjemput para pengungsi tsb atau indinesia sendiri yang menyediakan kapal untuk mengirim mereka pulang ke negara asal mereka,1
❤❤❤ for u kesejahteraan rakyat memang harus di dahuluka n pendatang tanpa i iziin harus dikembalikan ke negara asl,1
warga aceh harus menolak kedatangan mereka warga aceh kehidupannya masih sulit pasca perang saudara ditambah pengungsi rohingnya akan menambah kesulitan lagi masyarakat aceh jika menerima mereka hidup sudah sulit jangan kalian bikin masalah sulit lagi biarkan mereka mencari negara yg sesuai dengan karakter mereka bangsa indonesia menolak pemerintah harus bertidak jgn sampai seperti malaysia yg menjadi kumuh akibat banyak warga rohingya dan bangladesh yg membajiri ne😢gara mereka apakah indonesia mau seperti itu,0
ke amanan di perbatasan laut kemana ko bisa orang asing masuk,1
usir dari tanah air kita nkri harga mati jangan sampai kita di jajah pendatang,1
enak bgt yah rohingya cuma modal datang mau dapetin tanah negara gratis,1
kafirun munafikun inginnya menolak pengungsi muslim rohingya yang di genosida buddhis myanmar ya😮,0
saya setuju menampung pengungsi muslim rohingya dari genosida buddhis myanmar asean dan unhcr harus bertindak kepada pemerintah myanmar untuk pengungsi rohingya balik lagi ke myanmar dan hidup dengan amanbrdulu juga indonesia menampung pengungsi vietnam kenapa pengungsi muslim rohingya ditolak braneh nih brkalau ada yang salah ya dihukum saja ingat kita ber pancasila tunjukkan sila kemanusiaan kita,0
kembalikan rohingnya,1
di kalimantan banyk yg susah banyak yg gk punya rumah banyak janda miskin knp gk di perhatikan pemerintahbrtapi warga rohingya ko di terima di kasi rumah bahkan di tanggung pemerintah brseharusnya warga ny dl urus bukan rohingya,0
tolak semua imigran gelap indonesia bukan penampungan jangan sampai mereka membuat pemikiran di indonesia ingat masyarakat kita jg banyak yang belum sejahtera jangan nambah beban negara,0
bubar unhcr,1
perbatasan laut katanya ketat dan kadaulatan harga mati ehh kecolongan mulu😂,1
perbatasan laut katanya ketat dan kadaulatan harga mati ehh kecolongan mulu😂,1
kita semua harus bersatu untuk menolak pengungsi rohingya dari tanah indonesia,0
sok pahlawan akan membunuhnya ingat palestina brbrrpxhari rp brrp x orang rp brrp x hari rp m,1
kok bisa yaaahseneng ngungsitapi anaknya banyakheran bgt,1
dulu koar bela belain nampung ga mausuruh aja ke eropapaling akhirnya gitu stelah eropa nampungdi bully lagi paling dimanfaatin pasti ngomong gitu lagi,1
saya orang aceh biren usir orang rohingya dia tak mau diatur tak mau adat hukum aceh tak tahu diri orang rohingya ini usir semuanya,0
kalau yg nempatkan pengungsi ditempat penduduk berarti pengurusnya org bodoh,1
ya puindahkan saja ke pulau kosong bnyak tu diriaupulau kosong tanpa penghuni seperti pulau galang dulu pengu gsi vietnam aman tu kerna ditwmpatkan di pilukau kosongjadi ga ada gesekan apa dngan madrakat setempat,1
usiran saja mereka semuanya bikin susah bikin repot saja mereka karakter pengingsi itu umum nya sangat buruk,1
negara kita ga ada kewajiban untuk ngurus pengungsi titik,1
warga aceh itu udah mlakukan hal yg benar dngan tda nerima pengungsi mereka punya karaktdr yg sangat buruk,0
harus tegas pemerintah kpd pengungsi rohingya dan tka china,1
tindakan yang diambil warga aceh sudah benar belajar dari kesalahan di masalalu,1
lebih baik di usir pengungsi rohingya dari indonesia timbul ada kejahatan dari warga rohingyausir ruhingya agar warga indonesia tidak menyesal di kemudian hari,0
harus di tolak,0
tetap tidak di terima rakyat kita banyak susah bahkan tak makan lbanyak,1
saya bukan warga aceh tapi saya warga indonesia juga menolak mereka tinggal di indonesia,0
aku dukung warga aceh karna warga aceh tau dampak ny,0
kirim mereka kembali ke negara asal mereka bangladesh disana ada daerah kutupalong khusus menampung pengungsi rohingya,1
jangan mau di jajah dgn warga asing embelquot beragama muslim terutama orang rohingya dia terlihat bodoh dan lugu di balik semua itu dia punya akal yang licik dan penhianat rakus dgn kekuasaan hak milik bruntuk warga aceh hatiquot jangan sampai tanah aceh di kuasai oleh warga asing,0
sudah tengelamkan saja mereka di lautbikin susah nkri saja,1
bisa bikin repot saja nantinya seperti yg terjadi dinegeri tetangga malaysia saya setuju dgn warga aceh menolak mereka,0
tenggelamkan saja pengungsi ini kasi habis terus bangsa rohingnya sampah,1
jangan sampai pengungsi beranak cucu dan akhirnya menjajah indonesia dan mengusir pribumi kita,0
usir pengungsi rohingya,0
bukan cuma aceh seluruh indonesia menolak rohingya,0
inilahkelemahanpemerintahtidakpunyaketegasanuntukmenolaksemuapengungsi,1
mereka emang muslim sesama muslim kita bersaudara cuman tabiat kaum rohingnya ini maaf mereka jenis kaum yang sulit diatur sesuai norma yg empunya rumah udah susah dibantu tapi ibarat kata brandalan mungkin itu jenis dna mereka jika emang dia muslim pasti tau tata cara bertamu dengan kondisi mengenaskan seperti itu,1
intinya jngan ambil resiko menerimah orgquot mengunsi,1
kita sebagai masyarakat indonesia takut seperti palestina,0
bkn hanya warga aceh kami jg tidak setuju rohingya menetap disini,0
makann tu kebaikan mu😂😂,1
cantiknya,1
knpa mreka gk langsung ke malaysia aja knpa harus mampir di indonesia kan aneh apa takut ditembak tuh kapal diperbatasan,1
petugas keamanan yang di laut kmn sih harusnya langsung usir aja mereka di laut gk usah sampai berlabuh kedaratan cukup kasih mereka bahan makanan aja pas di laut,1
jumlah trlalu byk siapa yg sanggup menerima mrka kalsu jmlh org msh enak ngurus nya ini sudah hampir ribuan org gile melampaui batas di izin brmalam malam tak ap tapi jgn di izin tgl lama krna ini akan menganggu warga di sekitar situ juga membebani pemerintah krna harus mgluar bahan pkok maknan bertoton sdgkan mrka tdk bawa bekal tidak punya paspor indentitas siapa yg mau nerima kcuali mrka di kirim ke suatu pulau di tengah lautan yg tdk brpghuni 😅,1
pulangkan saja,1
ngeri,1
nggk usah diurusi,1
saru kata usir,1
kok bisa masuk dr laut apa laut aceh tdk di jaga dgn patroli lautkemana polisi air kok mereka bisa masuk yaaneh,1
karena orang aceh sudah sadar atas kerepotan aceh menampung mereka,1
pasti ada tujuan rohingya ke indon brlogika aja knp harus terus terusan terdampar ke aceh kalo bukan di sengaja,1
saya sih setuja aja tolak rohingyabrmasaka iya terus terusan terdampar ke aceh knp harus ke aceh kn gitu,1
dulu dibela matian skrang ditolak mentah brapa jga warga gaza klau dtang ke indo ditolak menta,1
asli sedih gax tega bayi amp anak kecil terombang ambimbing di lautanbrsemoga allah memberi kemudahan untuk kalian sodara muslimkuyakinlah allah akan memberi tempat tinggal yang layak untuk kaliandoa kami bersama kalian aamiin,1
kami orang jawa pun menolak rohingya,0
sdh tepat ditolak daripada akan berdatangan lagi ribuan rohingya antisipasi dini wajib karena orang rohingya beda budaya dan adatistiadat puricipengotor sulit di atur akan menjadi konflik sosial dgn masyarakat setempat,0
kami warga indonesia menolak imigran gelap rohingya,0
jangan mau menampong sampah rohengnyacoba klo di malasiaya sudah masok zeelll selamanya,1
kami warga malaysia sudah muak dengan pendatang rohingya ini lihatlah bantuan di beri mereka membuangnya ke laut itulah perangai mereka yg sebenarnya bila sudah lama tinggal di negara kalian mereka akan langgar segala peraturan mereka bangsa yg suka lupa diri,0
aceh punya riwaya gempa dn tsunami dasyat semua kalangan membantunya tp orang rohingnya mengalami lbh buruk ketimbang bencana alam ykni pembantaian dn pengusiran sama dngan muslimin palestina di kira orang aceh jg smua baik bnyk jg yg bejat tp ketika mrka dpt musibah tdk ada yg menolak membantu dngn alasan orang aceh ada yg bejat,0
begitu mudahnya insurgent masuk ke indo lewat laut 😂,1
makanya jangan nyalain mianmar sebelum tau sebenernya,1
engak usah dikasih tempatbikin ulah aja orang rohingya ituusir aja,1
kalau unhcr tidak mau mengurusi pengungsi imigranya pemerintah harus tegas tutup kantor unhcr di negara ini,1
warga rohinya memilih kabur ketimbang untuk mempertahankan tanah kelahiranya,1
saya setujuh sama warga acehkalau di terimah mereka akan menguasai sama kaya di myanmar makanya di usir,1
kalo gue kaya udh gua buatin pulau sendiri khusus buat rohingya,1
roinya lebih nyaman di aceh karena seiman tidakmungkin ke daerah lain,1
tolak jagan samapay meraka betah d indonesia,0
saluttt dengan masyarakat aceh,1
kita orang indonesia hanya bisa beri perbekalan tapi kita tidak beri izin tinggal rohingya sejengkal pun di indonesiabrbrbukan kita benci krn kalian muslim apa artinya ngaky islam tp tak punya adab dan hanya buat masalah di negaranya orangbrbrindonesia tak punya kewajiban tampung pengungsi jadi jangan segan untuk paksa rohingya pergi ke negara lain biar unhcr yg ngurusi merekabrbrnggak usah kasihan dgn sikap pura memelas mereka seolah minta dikasihanintar kalo sdh dikasih hati malah nggak tau diri rasa trima kasihbrbrmumping belum terjadi suruh mereka pergi dr wilayah nkri entah di aceh atau dimanapun mrk bersandar,0
yang sudah di tampung di aceh pindah aja di tanah aceh,1
suruh mereka kembali ketanah kelahirannya dan bekali mereka dengan bambu runcingbrindonesia bisa merdeka hanya bermodal bambu runcingbrpalestine tetap berusaha dan berjuang dengan kekejaman israhellbrrohingya hanya kumpulan manusa lemah pengecut dan pemalas mental pengemis,1
pengungsi rohingya itu imigran ilegal dan wajib harus di tolak datang ke indonesiakami sebagai masyarakat indoensiatidak mau menerima kehadiran pengungsi rohingya itumereka imigran ilegal dan sangat membahayakan keselamatan bagi masyarakat acehmereka harus di usir secepatnyasebelum terlambat bagi masyarakat aceh,0
tolaaakkkbrbrmereka sengaja kabur dari camp bazar bangladesh ber gelombangbrbrpengungsi ekonomibrbrenak kali kelenunhcrsialan,1
bagus acehtolak pengungsi rohingya,1
bahaya ini,1
😂😂😂😂 salah sendiri dulu mau nerima imigrandan akhirnya temanya berdatanganke aceh imigran biasanya bikin ricuh😂,1
rohingya itu umat muslim juga spt palestina,1
