text,tokenized,tokenized_str,cluster
betul fokus ke warga sndiri pulngkn rohingya,"['fokus', 'warga', 'sndiri', 'pulngkn', 'rohingya']",fokus warga sndiri pulngkn rohingya,1
pemerintah kurang tegas masalah kaya gini merugikan wni banget cuih,"['pemerintah', 'kaya', 'gini', 'merugikan', 'wni', 'banget', 'cuih']",pemerintah kaya gini merugikan wni banget cuih,1
semoga bp jokowi bisa segera mengusirr org ilegal dr tanah indonesia seblm selasai jabatanya sy yakin dan percaya bp jokowi bisa yg dulu x d demo komis tdk proislam dan tdk k manusian skrg bp jokowi juga yg harus selesai k mn org x yg demo ko jd pengundang bantuin warga aceh sy sedih waktu bp jokowi menolak d hujat komis skrg bp jokowi juga yg d desek sehat sll semoga bp d lindungi dr segala coba an,"['semoga', 'bp', 'jokowi', 'mengusirr', 'ilegal', 'tanah', 'seblm', 'selasai', 'jabatanya', 'sy', 'percaya', 'bp', 'jokowi', 'x', 'demo', 'komis', 'proislam', 'k', 'manusian', 'skrg', 'bp', 'jokowi', 'selesai', 'k', 'mn', 'x', 'demo', 'ko', 'pengundang', 'bantuin', 'warga', 'aceh', 'sy', 'sedih', 'bp', 'jokowi', 'menolak', 'hujat', 'komis', 'skrg', 'bp', 'jokowi', 'desek', 'sehat', 'sll', 'semoga', 'bp', 'lindungi', 'coba']",semoga bp jokowi mengusirr ilegal tanah seblm selasai jabatanya sy percaya bp jokowi x demo komis proislam k manusian skrg bp jokowi selesai k mn x demo ko pengundang bantuin warga aceh sy sedih bp jokowi menolak hujat komis skrg bp jokowi desek sehat sll semoga bp lindungi coba,1
untuk di ingat di kitab ulangan ada bangsa yg fd tetapkan tuhan semesta alam tuhannya nabi ibrahim tuhannya nabi ishaq tuhannya nabi yakub tuhannya nabi musa bangsa itu di tetapkan untuk di musnahkan di hapuskan daru kolom langit dan tidak di ingat lagi karena pada saat bani israel keluar dari mesir mereka menhadang di petbatasannya dan tidak membiarkan bani israel melintas dan mereka menhajar barisan belakang bani israel yg lemah,"['kitab', 'ulangan', 'bangsa', 'fd', 'tetapkan', 'tuhan', 'semesta', 'alam', 'tuhannya', 'nabi', 'ibrahim', 'tuhannya', 'nabi', 'ishaq', 'tuhannya', 'nabi', 'yakub', 'tuhannya', 'nabi', 'musa', 'bangsa', 'tetapkan', 'musnahkan', 'hapuskan', 'daru', 'kolom', 'langit', 'bani', 'israel', 'mesir', 'menhadang', 'petbatasannya', 'membiarkan', 'bani', 'israel', 'melintas', 'menhajar', 'barisan', 'bani', 'israel', 'lemah']",kitab ulangan bangsa fd tetapkan tuhan semesta alam tuhannya nabi ibrahim tuhannya nabi ishaq tuhannya nabi yakub tuhannya nabi musa bangsa tetapkan musnahkan hapuskan daru kolom langit bani israel mesir menhadang petbatasannya membiarkan bani israel melintas menhajar barisan bani israel lemah,1
sudah yidak membantu dalam urusan agamajika ada ummat islam yg membutuhkan bantuan dalam hal urusan agama orang yg mau di bantai datang meminta oerlindungan di usir pula ini apa hoeerr bangsa kufur nikmat yg berada di baldatun toyyib apa kau nau di hanvurkan sehancir hancurnyakarena kekufuran nikmstmu,"['yidak', 'membantu', 'urusan', 'agamajika', 'ummat', 'islam', 'membutuhkan', 'bantuan', 'urusan', 'agama', 'bantai', 'oerlindungan', 'usir', 'hoeerr', 'bangsa', 'kufur', 'nikmat', 'baldatun', 'toyyib', 'kau', 'nau', 'hanvurkan', 'sehancir', 'hancurnyakarena', 'kekufuran', 'nikmstmu']",yidak membantu urusan agamajika ummat islam membutuhkan bantuan urusan agama bantai oerlindungan usir hoeerr bangsa kufur nikmat baldatun toyyib kau nau hanvurkan sehancir hancurnyakarena kekufuran nikmstmu,1
apa di nrgri sudah tidak ada yg membaca kitab suci al quransurah attaubahtentang orangorang yg meminta perlindunganagar di beri oerlindungan di bawa ke tampat yg aman supaya bisa mendengar auatsyat allah karena sesungguhnya mereka irang yg tak mengetahui wakil presidennya mantan kiyai jadi wakil presidenbekas ketua mui lagi,"['nrgri', 'membaca', 'kitab', 'suci', 'al', 'quransurah', 'attaubahtentang', 'orangorang', 'perlindunganagar', 'oerlindungan', 'bawa', 'tampat', 'aman', 'mendengar', 'auatsyat', 'allah', 'sesungguhnya', 'irang', 'wakil', 'presidennya', 'mantan', 'kiyai', 'wakil', 'presidenbekas', 'ketua', 'mui']",nrgri membaca kitab suci al quransurah attaubahtentang orangorang perlindunganagar oerlindungan bawa tampat aman mendengar auatsyat allah sesungguhnya irang wakil presidennya mantan kiyai wakil presidenbekas ketua mui,1
bukan ratusan saya tegaskan ribuaan sudah sampai,"['ratusan', 'tegaskan', 'ribuaan']",ratusan tegaskan ribuaan,1
nanti ujungnya penjajah diindonesia,"['ujungnya', 'penjajah', 'diindonesia']",ujungnya penjajah diindonesia,0
udah bener memank mereka ilegal gak perlu di di bela,"['udah', 'bener', 'memank', 'ilegal', 'bela']",udah bener memank ilegal bela,5
siapa sih yg memilih anak baru bau kencur sih,"['memilih', 'anak', 'bau', 'kencur']",memilih anak bau kencur,1
cukup karena ini saya bakal coblos sangat menjengkelkan rasanya terinjakinjak sama itu unhcr sialan,"['coblos', 'menjengkelkan', 'terinjakinjak', 'unhcr', 'sialan']",coblos menjengkelkan terinjakinjak unhcr sialan,1
saya mau memilih capres n wapres ri yg bisa menolak rohing ilegal mengembalikan ke bangladesh imigran gelap memikirkan mengedepan kan nasib n kesejahteraan rakyatnya,"['memilih', 'capres', 'n', 'wapres', 'ri', 'menolak', 'rohing', 'ilegal', 'mengembalikan', 'bangladesh', 'imigran', 'gelap', 'memikirkan', 'mengedepan', 'nasib', 'n', 'kesejahteraan', 'rakyatnya']",memilih capres n wapres ri menolak rohing ilegal mengembalikan bangladesh imigran gelap memikirkan mengedepan nasib n kesejahteraan rakyatnya,1
saya pilih mas gibran dan pak prabowo yang tegas mengusir ronghinia,"['pilih', 'mas', 'gibran', 'prabowo', 'mengusir', 'ronghinia']",pilih mas gibran prabowo mengusir ronghinia,1
pulangkan rohingya yg kabur dari bangladesh kalo memang ada penindasan di bangladesh ya tindak kasus kriminal disana diusut sampai tuntas bukannya malah nambah beban di nkri,"['pulangkan', 'rohingya', 'kabur', 'bangladesh', 'kalo', 'penindasan', 'bangladesh', 'tindak', 'kriminal', 'disana', 'diusut', 'tuntas', 'nambah', 'beban', 'nkri']",pulangkan rohingya kabur bangladesh kalo penindasan bangladesh tindak kriminal disana diusut tuntas nambah beban nkri,4
jika bisa bisa milihlbh baik harta nkri habis buat bantu sesama manusiadaripada habis dijarah rezim jokowi cs,"['milihlbh', 'harta', 'nkri', 'habis', 'bantu', 'manusiadaripada', 'habis', 'dijarah', 'rezim', 'jokowi', 'cs']",milihlbh harta nkri habis bantu manusiadaripada habis dijarah rezim jokowi cs,1
omdo pasti macam bapake,"['omdo', 'bapake']",omdo bapake,4
jika presiden tidak bisa kembali rohingya y keasal nya mending presiden ri mundur aja,"['presiden', 'rohingya', 'keasal', 'mending', 'presiden', 'ri', 'mundur']",presiden rohingya keasal mending presiden ri mundur,4
di kasih asam sulfat,"['kasih', 'asam', 'sulfat']",kasih asam sulfat,4
bpkmu yg bisa mengatasi dgn masuknya rohinga penjajah bisa masuk atau tdk lihat pemerintah luar negeri yg bisa menolak negaranya tdk di masuki penjajah gibran anak emas pergi ke aceh usir rohinga penjajahunhcr kalau gibran benar bela rakyat rijgn ngomong dari jauh maju anak emas pantang mundur usir rohinga penjajah unhcrbiar seluruh rakyat ri tdk tercekik penjajahan terutama rohinga penjajah ekonomiri masih banyak orang miskin jd tkw tkl babu ke luar negeri membantu keluarga yg kekurangan energy ekonomi,"['bpkmu', 'mengatasi', 'masuknya', 'rohinga', 'penjajah', 'masuk', 'lihat', 'pemerintah', 'negeri', 'menolak', 'negaranya', 'masuki', 'penjajah', 'gibran', 'anak', 'emas', 'pergi', 'aceh', 'usir', 'rohinga', 'penjajahunhcr', 'gibran', 'bela', 'rakyat', 'rijgn', 'ngomong', 'maju', 'anak', 'emas', 'pantang', 'mundur', 'usir', 'rohinga', 'penjajah', 'unhcrbiar', 'rakyat', 'ri', 'tercekik', 'penjajahan', 'rohinga', 'penjajah', 'ekonomiri', 'miskin', 'tkw', 'tkl', 'babu', 'negeri', 'membantu', 'keluarga', 'kekurangan', 'energy', 'ekonomi']",bpkmu mengatasi masuknya rohinga penjajah masuk lihat pemerintah negeri menolak negaranya masuki penjajah gibran anak emas pergi aceh usir rohinga penjajahunhcr gibran bela rakyat rijgn ngomong maju anak emas pantang mundur usir rohinga penjajah unhcrbiar rakyat ri tercekik penjajahan rohinga penjajah ekonomiri miskin tkw tkl babu negeri membantu keluarga kekurangan energy ekonomi,4
bpkmu yg bisa mengatasi dgn masuknya rohinga penjajah bisa masuk atau tdk lihat pemerintah luar negeri yg bisa menolak negaranya tdk di masuki penjajah gibran anak emas pergi ke aceh usir rohinga penjajahunhcr kalau gibran benar bela rakyat rijgn ngomong dari jauh maju anak emas pantang mundur usir rohinga penjajah unhcrbiar seluruh rakyat ri tdk tercekik penjajahan terutama rohinga penjajah ekonomiri masih banyak orang miskin jd tkw tkl babu ke luar negeri membantu keluarga yg kekurangan energy ekonomi,"['bpkmu', 'mengatasi', 'masuknya', 'rohinga', 'penjajah', 'masuk', 'lihat', 'pemerintah', 'negeri', 'menolak', 'negaranya', 'masuki', 'penjajah', 'gibran', 'anak', 'emas', 'pergi', 'aceh', 'usir', 'rohinga', 'penjajahunhcr', 'gibran', 'bela', 'rakyat', 'rijgn', 'ngomong', 'maju', 'anak', 'emas', 'pantang', 'mundur', 'usir', 'rohinga', 'penjajah', 'unhcrbiar', 'rakyat', 'ri', 'tercekik', 'penjajahan', 'rohinga', 'penjajah', 'ekonomiri', 'miskin', 'tkw', 'tkl', 'babu', 'negeri', 'membantu', 'keluarga', 'kekurangan', 'energy', 'ekonomi']",bpkmu mengatasi masuknya rohinga penjajah masuk lihat pemerintah negeri menolak negaranya masuki penjajah gibran anak emas pergi aceh usir rohinga penjajahunhcr gibran bela rakyat rijgn ngomong maju anak emas pantang mundur usir rohinga penjajah unhcrbiar rakyat ri tercekik penjajahan rohinga penjajah ekonomiri miskin tkw tkl babu negeri membantu keluarga kekurangan energy ekonomi,4
bpkmu yg bisa mengatasi dgn masuknya rohinga penjajah bisa masuk atau tdk lihat pemerintah luar negeri yg bisa menolak negaranya tdk di masuki penjajah gibran anak emas pergi ke aceh usir rohinga penjajahunhcr kalau gibran benar bela rakyat rijgn ngomong dari jauh maju anak emas pantang mundur usir rohinga penjajah unhcrbiar seluruh rakyat ri tdk tercekik penjajahan terutama rohinga penjajah ekonomiri masih banyak orang miskin jd tkw tkl babu ke luar negeri membantu keluarga yg kekurangan energy ekonomi,"['bpkmu', 'mengatasi', 'masuknya', 'rohinga', 'penjajah', 'masuk', 'lihat', 'pemerintah', 'negeri', 'menolak', 'negaranya', 'masuki', 'penjajah', 'gibran', 'anak', 'emas', 'pergi', 'aceh', 'usir', 'rohinga', 'penjajahunhcr', 'gibran', 'bela', 'rakyat', 'rijgn', 'ngomong', 'maju', 'anak', 'emas', 'pantang', 'mundur', 'usir', 'rohinga', 'penjajah', 'unhcrbiar', 'rakyat', 'ri', 'tercekik', 'penjajahan', 'rohinga', 'penjajah', 'ekonomiri', 'miskin', 'tkw', 'tkl', 'babu', 'negeri', 'membantu', 'keluarga', 'kekurangan', 'energy', 'ekonomi']",bpkmu mengatasi masuknya rohinga penjajah masuk lihat pemerintah negeri menolak negaranya masuki penjajah gibran anak emas pergi aceh usir rohinga penjajahunhcr gibran bela rakyat rijgn ngomong maju anak emas pantang mundur usir rohinga penjajah unhcrbiar rakyat ri tercekik penjajahan rohinga penjajah ekonomiri miskin tkw tkl babu negeri membantu keluarga kekurangan energy ekonomi,4
bpkmu yg bisa mengatasi dgn masuknya rohinga penjajah bisa masuk atau tdk lihat pemerintah luar negeri yg bisa menolak negaranya tdk di masuki penjajah gibran anak emas pergi ke aceh usir rohinga penjajahunhcr kalau gibran benar bela rakyat rijgn ngomong dari jauh maju anak emas pantang mundur usir rohinga penjajah unhcrbiar seluruh rakyat ri tdk tercekik penjajahan terutama rohinga penjajah ekonomiri masih banyak orang miskin jd tkw tkl babu ke luar negeri membantu keluarga yg kekurangan energy ekonomi,"['bpkmu', 'mengatasi', 'masuknya', 'rohinga', 'penjajah', 'masuk', 'lihat', 'pemerintah', 'negeri', 'menolak', 'negaranya', 'masuki', 'penjajah', 'gibran', 'anak', 'emas', 'pergi', 'aceh', 'usir', 'rohinga', 'penjajahunhcr', 'gibran', 'bela', 'rakyat', 'rijgn', 'ngomong', 'maju', 'anak', 'emas', 'pantang', 'mundur', 'usir', 'rohinga', 'penjajah', 'unhcrbiar', 'rakyat', 'ri', 'tercekik', 'penjajahan', 'rohinga', 'penjajah', 'ekonomiri', 'miskin', 'tkw', 'tkl', 'babu', 'negeri', 'membantu', 'keluarga', 'kekurangan', 'energy', 'ekonomi']",bpkmu mengatasi masuknya rohinga penjajah masuk lihat pemerintah negeri menolak negaranya masuki penjajah gibran anak emas pergi aceh usir rohinga penjajahunhcr gibran bela rakyat rijgn ngomong maju anak emas pantang mundur usir rohinga penjajah unhcrbiar rakyat ri tercekik penjajahan rohinga penjajah ekonomiri miskin tkw tkl babu negeri membantu keluarga kekurangan energy ekonomi,2
bpkmu yg bisa mengatasi dgn masuknya rohinga penjajah bisa masuk atau tdk lihat pemerintah luar negeri yg bisa menolak negaranya tdk di masuki penjajah gibran anak emas pergi ke aceh usir rohinga penjajahunhcr kalau gibran benar bela rakyat rijgn ngomong dari jauh maju anak emas pantang mundur usir rohinga penjajah unhcrbiar seluruh rakyat ri tdk tercekik penjajahan terutama rohinga penjajah ekonomiri masih banyak orang miskin jd tkw tkl babu ke luar negeri membantu keluarga yg kekurangan energy ekonomi,"['bpkmu', 'mengatasi', 'masuknya', 'rohinga', 'penjajah', 'masuk', 'lihat', 'pemerintah', 'negeri', 'menolak', 'negaranya', 'masuki', 'penjajah', 'gibran', 'anak', 'emas', 'pergi', 'aceh', 'usir', 'rohinga', 'penjajahunhcr', 'gibran', 'bela', 'rakyat', 'rijgn', 'ngomong', 'maju', 'anak', 'emas', 'pantang', 'mundur', 'usir', 'rohinga', 'penjajah', 'unhcrbiar', 'rakyat', 'ri', 'tercekik', 'penjajahan', 'rohinga', 'penjajah', 'ekonomiri', 'miskin', 'tkw', 'tkl', 'babu', 'negeri', 'membantu', 'keluarga', 'kekurangan', 'energy', 'ekonomi']",bpkmu mengatasi masuknya rohinga penjajah masuk lihat pemerintah negeri menolak negaranya masuki penjajah gibran anak emas pergi aceh usir rohinga penjajahunhcr gibran bela rakyat rijgn ngomong maju anak emas pantang mundur usir rohinga penjajah unhcrbiar rakyat ri tercekik penjajahan rohinga penjajah ekonomiri miskin tkw tkl babu negeri membantu keluarga kekurangan energy ekonomi,1
bpkmu yg bisa mengatasi dgn masuknya rohinga penjajah bisa masuk atau tdk lihat pemerintah luar negeri yg bisa menolak negaranya tdk di masuki penjajah gibran anak emas pergi ke aceh usir rohinga penjajahunhcr kalau gibran benar bela rakyat rijgn ngomong dari jauh maju anak emas pantang mundur usir rohinga penjajah unhcrbiar seluruh rakyat ri tdk tercekik penjajahan terutama rohinga penjajah ekonomiri masih banyak orang miskin jd tkw tkl babu ke luar negeri membantu keluarga yg kekurangan energy ekonomi,"['bpkmu', 'mengatasi', 'masuknya', 'rohinga', 'penjajah', 'masuk', 'lihat', 'pemerintah', 'negeri', 'menolak', 'negaranya', 'masuki', 'penjajah', 'gibran', 'anak', 'emas', 'pergi', 'aceh', 'usir', 'rohinga', 'penjajahunhcr', 'gibran', 'bela', 'rakyat', 'rijgn', 'ngomong', 'maju', 'anak', 'emas', 'pantang', 'mundur', 'usir', 'rohinga', 'penjajah', 'unhcrbiar', 'rakyat', 'ri', 'tercekik', 'penjajahan', 'rohinga', 'penjajah', 'ekonomiri', 'miskin', 'tkw', 'tkl', 'babu', 'negeri', 'membantu', 'keluarga', 'kekurangan', 'energy', 'ekonomi']",bpkmu mengatasi masuknya rohinga penjajah masuk lihat pemerintah negeri menolak negaranya masuki penjajah gibran anak emas pergi aceh usir rohinga penjajahunhcr gibran bela rakyat rijgn ngomong maju anak emas pantang mundur usir rohinga penjajah unhcrbiar rakyat ri tercekik penjajahan rohinga penjajah ekonomiri miskin tkw tkl babu negeri membantu keluarga kekurangan energy ekonomi,1
benar itu ilegal harus di usir jangan di urusin nnti nelunjak antar ke negara asal,"['ilegal', 'usir', 'urusin', 'nnti', 'nelunjak', 'negara']",ilegal usir urusin nnti nelunjak negara,1
asam sulfat muak,"['asam', 'sulfat', 'muak']",asam sulfat muak,1
sy dukung pak,"['sy', 'dukung']",sy dukung,1
tegas indonesia jgn sembarangan memberikan belas kasih ke rohinya harus waspada demi keamanan negri ini ajarkan merebut kemerdekaan jgn jd benalu dinegri orgrohinya kembalikan keasalnya bangkit berjuang kemerdekaan jgn jadi penghianat kabur meninggalkan sodaramu n tanah lahirmu klo kamu islam perkuat imanmu haram melangkah mundur lebih baik mati berkalang tanah ketimbang mati lari terhinajgn ngaku islam malukalimat sahadat dulu ngaji,"['sembarangan', 'belas', 'kasih', 'rohinya', 'waspada', 'keamanan', 'negri', 'ajarkan', 'merebut', 'kemerdekaan', 'benalu', 'dinegri', 'orgrohinya', 'kembalikan', 'keasalnya', 'bangkit', 'berjuang', 'kemerdekaan', 'penghianat', 'kabur', 'meninggalkan', 'sodaramu', 'n', 'tanah', 'lahirmu', 'islam', 'perkuat', 'imanmu', 'haram', 'melangkah', 'mundur', 'mati', 'berkalang', 'tanah', 'ketimbang', 'mati', 'lari', 'terhinajgn', 'ngaku', 'islam', 'malukalimat', 'sahadat', 'ngaji']",sembarangan belas kasih rohinya waspada keamanan negri ajarkan merebut kemerdekaan benalu dinegri orgrohinya kembalikan keasalnya bangkit berjuang kemerdekaan penghianat kabur meninggalkan sodaramu n tanah lahirmu islam perkuat imanmu haram melangkah mundur mati berkalang tanah ketimbang mati lari terhinajgn ngaku islam malukalimat sahadat ngaji,4
masih cawapres kanlah skrg presidenya kan bs langsung bertindak kl mmg mau tegas,"['cawapres', 'kanlah', 'skrg', 'presidenya', 'bs', 'langsung', 'bertindak', 'mmg']",cawapres kanlah skrg presidenya bs langsung bertindak mmg,1
yah nanya sama bocah titipan bapak planga plongo udah,"['yah', 'nanya', 'bocah', 'titipan', 'planga', 'plongo', 'udah']",yah nanya bocah titipan planga plongo udah,1
saya dukung gibran dgn apapun caranya untuk bisa mengusir dan mengembalikan para pengungsi rohingya keluar dari indonesiaminimal mereka angkat kaki semua dari tanah aceh indonesia,"['dukung', 'gibran', 'apapun', 'mengusir', 'mengembalikan', 'pengungsi', 'rohingya', 'indonesiaminimal', 'angkat', 'kaki', 'tanah', 'aceh']",dukung gibran apapun mengusir mengembalikan pengungsi rohingya indonesiaminimal angkat kaki tanah aceh,1
taekkkkk,['taekkkkk'],taekkkkk,2
mas gibran suara kan tolak masuknya migran rohingnya ini penjajahan gaya baru yang masuk ke negara kita waspadai ini juga ada oknum yang membuat indentitas ktp yang bisa ikut menjadi pemilih capres,"['mas', 'gibran', 'suara', 'tolak', 'masuknya', 'migran', 'penjajahan', 'gaya', 'masuk', 'negara', 'waspadai', 'oknum', 'indentitas', 'ktp', 'pemilih', 'capres']",mas gibran suara tolak masuknya migran penjajahan gaya masuk negara waspadai oknum indentitas ktp pemilih capres,2
suruh aja kesolo mau enggak orang solo,"['suruh', 'kesolo', 'solo']",suruh kesolo solo,1
