text,tokenized,tokenized_str,cluster
beautiful stunning and brave people rohingyas i hope that they can stay in the orient indonesia or malesia god bless them so much with health wealth luck happiness love and peacetheir former female president of miramar is now in prisonis this god revenge,"['beautiful', 'stunning', 'brave', 'people', 'rohingyas', 'hope', 'stay', 'orient', 'malesia', 'god', 'bless', 'much', 'health', 'wealth', 'luck', 'happiness', 'love', 'peacetheir', 'former', 'female', 'president', 'miramar', 'prisonis', 'god', 'revenge']",beautiful stunning brave people rohingyas hope stay orient malesia god bless much health wealth luck happiness love peacetheir former female president miramar prisonis god revenge,1
rohingyas are being deprived of their own basic rights the bangladesh government has accommodated them as refugees but they need a permanent solution to stay they need their own resources which can only be provided through their state,"['rohingyas', 'deprived', 'basic', 'rights', 'bangladesh', 'government', 'accommodated', 'refugees', 'need', 'permanent', 'solution', 'stay', 'need', 'resources', 'provided', 'state']",rohingyas deprived basic rights bangladesh government accommodated refugees need permanent solution stay need resources provided state,0
indonesia will stand for humanity,"['stand', 'humanity']",stand humanity,4
please lah jangan datang ke malaysia golongan ni sangat meresahkan,"['please', 'malaysia', 'golongan', 'meresahkan']",please malaysia golongan meresahkan,0
my respect for the myanmar is increasing day by day,"['respect', 'myanmar', 'increasing', 'day', 'day']",respect myanmar increasing day day,1
sad save people,"['sad', 'save', 'people']",sad save people,1
please help for any government issue,"['please', 'help', 'government', 'issue']",please help government issue,4
tujuan mereka hanya malaysia tolong segera tindak jika terulang seperti yang sudah sering melanggar aturan dan kaburan dari tempat pengungsian yang meresahkan warga sekitar,"['tujuan', 'malaysia', 'tolong', 'tindak', 'terulang', 'melanggar', 'aturan', 'kaburan', 'pengungsian', 'meresahkan', 'warga']",tujuan malaysia tolong tindak terulang melanggar aturan kaburan pengungsian meresahkan warga,0
aceh already struggle to feed their own let alone refugees,"['aceh', 'already', 'struggle', 'feed', 'let', 'alone', 'refugees']",aceh already struggle feed let alone refugees,0
padahal kita orang indonesia tapi berita indonesia pake bhs inggris hahaha,"['berita', 'pake', 'bhs', 'inggris', 'hahaha']",berita pake bhs inggris hahaha,1
ugh please keep these people in aceh or send them home do not let them enter medan we already have to deal with these harheaded uneducated violent kadruns,"['ugh', 'please', 'keep', 'people', 'aceh', 'send', 'home', 'let', 'enter', 'medan', 'already', 'deal', 'harheaded', 'uneducated', 'violent', 'kadruns']",ugh please keep people aceh send home let enter medan already deal harheaded uneducated violent kadruns,0
believe me dont believe them you will regret later on theyre just nd jewish but in asia continent,"['believe', 'dont', 'believe', 'regret', 'later', 'theyre', 'nd', 'jewish', 'asia', 'continent']",believe dont believe regret later theyre nd jewish asia continent,0
semoga allah pelihara negara indonesiadan semoga allah bagi indonesia murah rezekiamiin,"['semoga', 'allah', 'pelihara', 'negara', 'indonesiadan', 'semoga', 'allah', 'murah', 'rezekiamiin']",semoga allah pelihara negara indonesiadan semoga allah murah rezekiamiin,0
masyaallah,['masyaallah'],masyaallah,4
ship them back to malaysia,"['ship', 'back', 'malaysia']",ship back malaysia,0
al fuckira should take them to there office,"['al', 'fuckira', 'take', 'office']",al fuckira take office,3
aceh sila ambil semua rohingya,"['aceh', 'sila', 'ambil', 'rohingya']",aceh sila ambil rohingya,0
please come to malsyia,"['please', 'come', 'malsyia']",please come malsyia,0
yes burma military very very dinchrich man dont sitting muslim in arakan please hil me for unhcr office indonesia,"['yes', 'burma', 'military', 'dinchrich', 'man', 'dont', 'sitting', 'muslim', 'arakan', 'please', 'hil', 'unhcr', 'office']",yes burma military dinchrich man dont sitting muslim arakan please hil unhcr office,4
maaf rohingya mungkin anda kesasar aceh bukan malaysia semoga lekas sampai ke malaysia,"['maaf', 'rohingya', 'kesasar', 'aceh', 'malaysia', 'semoga', 'lekas', 'malaysia']",maaf rohingya kesasar aceh malaysia semoga lekas malaysia,0
kita satu islam seiman allah akbr,"['islam', 'seiman', 'allah', 'akbr']",islam seiman allah akbr,3
rohingya have a very poroblem bangladesh,"['rohingya', 'poroblem', 'bangladesh']",rohingya poroblem bangladesh,4
indonesia negara miskin kalau di malaysia negara kaya raya pengungsi rohingya hanya transit sementara di aceh tujuan mereka ke malaysia yang kaya memulai hidup baru terimalah dindaku malaysia anda kaya raya wajib membantu rohingya saudara jauh sedangkan kakanda indonesia juga miskin salam dari kanda borneo kalimantan,"['negara', 'miskin', 'malaysia', 'negara', 'kaya', 'raya', 'pengungsi', 'rohingya', 'transit', 'aceh', 'tujuan', 'malaysia', 'kaya', 'hidup', 'terimalah', 'dindaku', 'malaysia', 'kaya', 'raya', 'wajib', 'membantu', 'rohingya', 'saudara', 'kakanda', 'miskin', 'salam', 'kanda', 'borneo', 'kalimantan']",negara miskin malaysia negara kaya raya pengungsi rohingya transit aceh tujuan malaysia kaya hidup terimalah dindaku malaysia kaya raya wajib membantu rohingya saudara kakanda miskin salam kanda borneo kalimantan,4
they love malaysia,"['love', 'malaysia']",love malaysia,3
terima kasih warga aceh mau menerima saudara muslim rohingya,"['terima', 'kasih', 'warga', 'aceh', 'menerima', 'saudara', 'muslim', 'rohingya']",terima kasih warga aceh menerima saudara muslim rohingya,1
rohingya people you came to a very bad place you also will not be able to study here work married you will sent to thirt country after you stayed in indonesia more that years i sorry for you guys,"['rohingya', 'people', 'came', 'bad', 'place', 'also', 'able', 'study', 'work', 'married', 'sent', 'thirt', 'country', 'stayed', 'years', 'sorry', 'guys']",rohingya people came bad place also able study work married sent thirt country stayed years sorry guys,0
alham dulillhindonisia orang,"['alham', 'dulillhindonisia']",alham dulillhindonisia,0
এদের গুলি করে মারে না কেনো খুব বিপদ জনক।,"['এদের', 'গুলি', 'করে', 'মারে', 'না', 'কেনো', 'খুব', 'বিপদ', 'জনক।']",এদের গুলি করে মারে না কেনো খুব বিপদ জনক।,0
pemerintah harus lebih cermat lagi untuk menampung pengungsi ini khusunya rohingnya lihat negara malaysia jadikan contoh pengungsi rohingnya banyak buat masalah disana jangan sampai di indonesia terjadi hal sama,"['pemerintah', 'cermat', 'menampung', 'pengungsi', 'khusunya', 'lihat', 'negara', 'malaysia', 'jadikan', 'contoh', 'pengungsi', 'disana']",pemerintah cermat menampung pengungsi khusunya lihat negara malaysia jadikan contoh pengungsi disana,0
lain kali kalau masuk indonesian pasti bikin rusuh seperti yg di malasia,"['kali', 'masuk', 'indonesian', 'bikin', 'rusuh', 'malasia']",kali masuk indonesian bikin rusuh malasia,4
jangan sampai ke malaysia udah malaysia sudah ada ribu ini yang sudah dibanci yang belum xtahu berapa ramai lagi agak sudah satu juta,"['malaysia', 'udah', 'malaysia', 'ribu', 'dibanci', 'xtahu', 'ramai', 'juta']",malaysia udah malaysia ribu dibanci xtahu ramai juta,0
this all bec of the buddhist terrorist in myanmar,"['bec', 'buddhist', 'terrorist', 'myanmar']",bec buddhist terrorist myanmar,0
i feel sad for rohingyas what a shame mynmaar,"['feel', 'sad', 'rohingyas', 'shame', 'mynmaar']",feel sad rohingyas shame mynmaar,0
kasihan mereka,['kasihan'],kasihan,0
its ironic how the us always wants to condemn other countries for human rights violations when they are the biggest abusers of human rights bq,"['ironic', 'us', 'always', 'wants', 'condemn', 'countries', 'human', 'rights', 'violations', 'biggest', 'abusers', 'human', 'rights', 'bq']",ironic us always wants condemn countries human rights violations biggest abusers human rights bq,2
indonesia all muslim help rohingya refugees my allah protect all muslim allah karim,"['muslim', 'help', 'rohingya', 'refugees', 'allah', 'protect', 'muslim', 'allah', 'karim']",muslim help rohingya refugees allah protect muslim allah karim,0
goly kora mara fall adar,"['goly', 'kora', 'mara', 'fall', 'adar']",goly kora mara fall adar,0
potiak dacar corkar ar ucawit gonoconkw komano tar bacw gonmo daly ok dirak facy daw dorkar donew ty gdik taki cadakw gamala aw gamalar man karon aw gonoconkw ti adar goto kom powda koragaw totow balo,"['potiak', 'dacar', 'corkar', 'ar', 'ucawit', 'gonoconkw', 'komano', 'tar', 'bacw', 'gonmo', 'daly', 'ok', 'dirak', 'facy', 'daw', 'dorkar', 'donew', 'ty', 'gdik', 'taki', 'cadakw', 'gamala', 'aw', 'gamalar', 'man', 'karon', 'aw', 'gonoconkw', 'ti', 'adar', 'goto', 'kom', 'powda', 'koragaw', 'totow', 'balo']",potiak dacar corkar ar ucawit gonoconkw komano tar bacw gonmo daly ok dirak facy daw dorkar donew ty gdik taki cadakw gamala aw gamalar man karon aw gonoconkw ti adar goto kom powda koragaw totow balo,0
neu teulong piyoh bak berita long siat,"['neu', 'teulong', 'piyoh', 'bak', 'berita', 'long', 'siat']",neu teulong piyoh bak berita long siat,1
so sadthe world should give more attention to thesse people for the sake of huminity the root cause is terrorist myanmar nation,"['sadthe', 'world', 'give', 'attention', 'thesse', 'people', 'sake', 'huminity', 'root', 'cause', 'terrorist', 'myanmar', 'nation']",sadthe world give attention thesse people sake huminity root cause terrorist myanmar nation,1
look whats happened today intentionally theyre invading us they came illegally brought by unhcr backed up by amnesty international through their minions inside and outside indonesia no country will accept this rebellious people neither ours indonesia is a sovereign country our country our sovereignity we reject rohinya neither welcome nor give em any single piece of our land for them never ever our great grandparents fought and died for defending our country for us our children and future generation not for rohingya,"['look', 'whats', 'happened', 'today', 'intentionally', 'theyre', 'invading', 'us', 'came', 'illegally', 'brought', 'unhcr', 'backed', 'amnesty', 'international', 'minions', 'inside', 'outside', 'country', 'accept', 'rebellious', 'people', 'neither', 'sovereign', 'country', 'country', 'sovereignity', 'reject', 'rohinya', 'neither', 'welcome', 'give', 'em', 'single', 'piece', 'land', 'never', 'ever', 'great', 'grandparents', 'fought', 'died', 'defending', 'country', 'us', 'children', 'future', 'generation', 'rohingya']",look whats happened today intentionally theyre invading us came illegally brought unhcr backed amnesty international minions inside outside country accept rebellious people neither sovereign country country sovereignity reject rohinya neither welcome give em single piece land never ever great grandparents fought died defending country us children future generation rohingya,3
myanmar sudah mencaplok wilayah rohingya kedalam negara mereka harusnya myanmar mengakui mereka sebagai warganegara jangan membebani negara² di asia tenggara pbb juga sepertinya mengambil jalan pintas malah mengungsikan rohingya ke negara lain bukannya mengatasi konflik di myanmar,"['myanmar', 'mencaplok', 'wilayah', 'rohingya', 'kedalam', 'negara', 'myanmar', 'mengakui', 'warganegara', 'membebani', 'negara²', 'asia', 'tenggara', 'pbb', 'mengambil', 'jalan', 'pintas', 'mengungsikan', 'rohingya', 'negara', 'mengatasi', 'konflik', 'myanmar']",myanmar mencaplok wilayah rohingya kedalam negara myanmar mengakui warganegara membebani negara² asia tenggara pbb mengambil jalan pintas mengungsikan rohingya negara mengatasi konflik myanmar,3
unhcr menekan indonesia untuk menerima rohingya mengapa bukan negara² eropa atau negara asia yg sudah maju menampung mereka thailand saja yg satu daratan dan singapura yang negara maju menolak kedatangan mereka,"['unhcr', 'menekan', 'menerima', 'rohingya', 'negara²', 'eropa', 'negara', 'asia', 'maju', 'menampung', 'thailand', 'daratan', 'singapura', 'negara', 'maju', 'menolak', 'kedatangan']",unhcr menekan menerima rohingya negara² eropa negara asia maju menampung thailand daratan singapura negara maju menolak kedatangan,1
myanmar and british should fix these it a ll because of them lean from palestine when they accept the jew look what happen now this rohingya are not refugees anymore but illegal imigrant if you like them so much then take them to your house,"['myanmar', 'british', 'fix', 'lean', 'palestine', 'accept', 'jew', 'look', 'happen', 'rohingya', 'refugees', 'anymore', 'illegal', 'imigrant', 'like', 'much', 'take', 'house']",myanmar british fix lean palestine accept jew look happen rohingya refugees anymore illegal imigrant like much take house,1
send them back home we dont care nor we should its their problems we only provide humanitarian aid and they rejected it and even causes chaos in our country its myanmars problem not indonesias,"['send', 'back', 'home', 'dont', 'care', 'problems', 'provide', 'humanitarian', 'aid', 'rejected', 'even', 'causes', 'chaos', 'country', 'myanmars', 'problem', 'indonesias']",send back home dont care problems provide humanitarian aid rejected even causes chaos country myanmars problem indonesias,1
rohingya people cant read islamic law and only claim to be muslim they are given food in indonesia complaining and not enough and they just eat in indonesia never grateful and create chaos in indonesia and in other countries indonesian people really dont like them because they dont know how to thank you and the reason is that the indonesian people reject the rohingya people,"['rohingya', 'people', 'cant', 'read', 'islamic', 'law', 'claim', 'muslim', 'given', 'food', 'complaining', 'enough', 'eat', 'never', 'grateful', 'create', 'chaos', 'countries', 'indonesian', 'people', 'really', 'dont', 'like', 'dont', 'know', 'thank', 'reason', 'indonesian', 'people', 'reject', 'rohingya', 'people']",rohingya people cant read islamic law claim muslim given food complaining enough eat never grateful create chaos countries indonesian people really dont like dont know thank reason indonesian people reject rohingya people,0
